node_name,ICES_rect,abundance,biomass,bodymass,year
Sprattus,46G8,0.39781924802830804,2.865969687261835,7.20420065511234,2022
Sprattus,42G6,0.002258767726049072,0,0,2023
Sprattus,42G7,0.004679222612958765,0.13439661669193093,28.7219967521377,2023
Sprattus,43G7,0.029158943532976912,0.7269403699336444,24.9302711914621,2023
Sprattus,44G7,0.16677426681790639,4.240212336158014,25.4248597044514,2023
Sprattus,44G8,0.12636772519683398,3.440078138058311,27.2227590763381,2023
Sprattus,45G7,0.001667271327843717,0.05115942179462702,30.6845208336855,2023
Sprattus,45G8,0.20778262970062994,4.7108788070206575,22.6721493216638,2023
Sprattus,46G8,0.024912500318533898,0.5635992595869862,22.6231511241644,2023
Clupea,42G6,0.18896164462675333,5.56511372470565,29.4510229083693,2007
Clupea,42G7,0.012865688899582785,0.29539367659573496,22.9598025338009,2007
Clupea,43G7,0.28681855893491853,8.35188454818984,29.1190520557805,2007
Clupea,44G7,0.13386563530064358,1.1160969189262007,8.33744161763101,2007
Clupea,44G8,0.1340787830674854,2.6677613250026457,19.8969685133545,2007
Clupea,45G7,0.5334973903871099,7.922194469877871,14.8495468068353,2007
Clupea,45G8,0.091190451173923,0.9318074550102167,10.2182568790347,2007
Clupea,46G8,0.13936105124947346,1.5095516545064813,10.8319479580001,2007
Clupea,42G6,0.08708238205101827,2.1573357414294634,24.7735040156063,2008
Clupea,42G7,0.14784759280563034,4.7290416690041726,31.9859226603795,2008
Clupea,43G7,0.418665249882531,11.330690795646479,27.0638434855189,2008
Clupea,44G7,0.40676624847731446,8.432559700738922,20.730726141378,2008
Clupea,44G8,0.17037289693335772,3.2458226166111923,19.051285005037,2008
Clupea,45G7,0.556896736470736,14.031281966232067,25.195482478769,2008
Clupea,45G8,0.2246456726532918,4.9948822176276995,22.2344911372345,2008
Clupea,46G8,0.39824645432956074,7.589973765177193,19.0584842191621,2008
Clupea,42G6,0.15035822743560337,6.690799504240706,44.4990581383802,2009
Clupea,42G7,0.24756776015475018,8.211270927346462,33.1677716121588,2009
Clupea,43G7,0.4736577376662172,13.954703725535316,29.4615766107659,2009
Clupea,44G7,0.5938733804146168,15.163198325640154,25.5327125709084,2009
Clupea,44G8,0.24860574054431264,6.272880066522676,25.2322414309036,2009
Clupea,45G7,0.2257958289641014,5.6684247343076235,25.10420480446,2009
Clupea,45G8,0.12638185157463394,2.9232518096004445,23.1303131990762,2009
Clupea,46G8,0.27481737013825774,6.1100770529064015,22.2332272877529,2009
Clupea,42G6,0.22748833725221956,9.510251052021149,41.8054444763777,2010
Clupea,42G7,0.07237873204128088,2.2022050888451568,30.4261352297404,2010
Clupea,43G7,0.3621572462194499,11.00578278703527,30.3895142287621,2010
Clupea,44G7,0.1854437145965447,4.061633993571165,21.902246740515,2010
Clupea,44G8,0.16177188156085068,4.056399083762275,25.0748093217699,2010
Clupea,45G7,0.048264961351431296,0.9656170714561165,20.0065854072725,2010
Clupea,45G8,0.09140283695435239,1.7737960368816916,19.4063564763044,2010
Clupea,46G8,0.08757144912883943,1.3829472870618427,15.792216536547,2010
Clupea,42G6,0.31990855694437637,1.3788058621954744,4.309999943,2011
Clupea,42G7,0.42587350509693583,14.057290354028233,33.0081354810475,2011
